date,lon,lat,SPEI,region
2017-11-16,-7.75,33.75,-0.8528294,casablanca-settat
2017-12-16,-7.75,33.75,-0.22694425,casablanca-settat
2018-01-16,-7.75,33.75,1.098484,casablanca-settat
2018-02-15,-7.75,33.75,0.5676539,casablanca-settat
2018-03-16,-7.75,33.75,1.7022215,casablanca-settat
2018-04-16,-7.75,33.75,1.3932211,casablanca-settat
2018-05-16,-7.75,33.75,0.12631892,casablanca-settat
2018-06-16,-7.75,33.75,0.24968147,casablanca-settat
2018-07-16,-7.75,33.75,-0.29944986,casablanca-settat
2018-08-16,-7.75,33.75,-1.264336,casablanca-settat
2018-09-16,-7.75,33.75,0.4358823,casablanca-settat
2018-10-16,-7.75,33.75,1.8757908,casablanca-settat
2018-11-16,-7.75,33.75,0.50350016,casablanca-settat
2018-12-16,-7.75,33.75,-1.8657582,casablanca-settat
2019-01-16,-7.75,33.75,-0.80579144,casablanca-settat
2019-02-15,-7.75,33.75,-1.1076052,casablanca-settat
2019-03-16,-7.75,33.75,-1.2574519,casablanca-settat
2019-04-16,-7.75,33.75,-0.15412286,casablanca-settat
2019-05-16,-7.75,33.75,-1.381132,casablanca-settat
2019-06-16,-7.75,33.75,-1.1637685,casablanca-settat
2019-07-16,-7.75,33.75,-1.2062222,casablanca-settat
2019-08-16,-7.75,33.75,-0.85453486,casablanca-settat
2019-09-16,-7.75,33.75,-1.5204185,casablanca-settat
2019-10-16,-7.75,33.75,-0.681371,casablanca-settat
2019-11-16,-7.75,33.75,-0.38303557,casablanca-settat
2019-12-16,-7.75,33.75,0.0647605,casablanca-settat
2020-01-16,-7.75,33.75,-0.63852423,casablanca-settat
2020-02-15,-7.75,33.75,-2.0519326,casablanca-settat
2020-03-16,-7.75,33.75,-0.06355382,casablanca-settat
2020-04-16,-7.75,33.75,0.16941574,casablanca-settat
2020-05-16,-7.75,33.75,-0.7608971,casablanca-settat
2020-06-16,-7.75,33.75,-1.3432543,casablanca-settat
2020-07-16,-7.75,33.75,-2.000909,casablanca-settat
2020-08-16,-7.75,33.75,-1.2935874,casablanca-settat
2020-09-16,-7.75,33.75,-1.1003947,casablanca-settat
2020-10-16,-7.75,33.75,-0.8780358,casablanca-settat
2020-11-16,-7.75,33.75,-0.77509433,casablanca-settat
2020-12-16,-7.75,33.75,-0.103650324,casablanca-settat
2021-01-16,-7.75,33.75,1.6733723,casablanca-settat
2021-02-15,-7.75,33.75,0.054966286,casablanca-settat
2021-03-16,-7.75,33.75,-0.19295892,casablanca-settat
2021-04-16,-7.75,33.75,-0.99993646,casablanca-settat
2021-05-16,-7.75,33.75,-1.1476852,casablanca-settat
2021-06-16,-7.75,33.75,-0.69814336,casablanca-settat
2021-07-16,-7.75,33.75,-0.76892495,casablanca-settat
2021-08-16,-7.75,33.75,-1.721609,casablanca-settat
2021-09-16,-7.75,33.75,-1.8607384,casablanca-settat
2021-10-16,-7.75,33.75,-1.5774091,casablanca-settat
2021-11-16,-7.75,33.75,-0.38303557,casablanca-settat
2021-12-16,-7.75,33.75,-0.54601985,casablanca-settat
2022-01-16,-7.75,33.75,-1.2609438,casablanca-settat
2022-02-15,-7.75,33.75,-1.3105958,casablanca-settat
2022-03-16,-7.75,33.75,0.8765456,casablanca-settat
2022-04-16,-7.75,33.75,-0.06563829,casablanca-settat
2022-05-16,-7.75,33.75,-1.7311813,casablanca-settat
2022-06-16,-7.75,33.75,-0.9497855,casablanca-settat
2022-07-16,-7.75,33.75,-1.6171238,casablanca-settat
2022-08-16,-7.75,33.75,0.33406943,casablanca-settat
2022-09-16,-7.75,33.75,-0.6871877,casablanca-settat
2022-10-16,-7.75,33.75,-1.3599415,casablanca-settat
2022-11-16,-7.75,33.75,-1.4611882,casablanca-settat
2022-12-16,-7.75,33.75,0.98423564,casablanca-settat
2023-01-16,-7.75,33.75,-1.0601622,casablanca-settat
2023-02-15,-7.75,33.75,0.5962084,casablanca-settat
2023-03-16,-7.75,33.75,-1.7862093,casablanca-settat
2023-04-16,-7.75,33.75,-1.9101863,casablanca-settat
2023-05-16,-7.75,33.75,-0.6763226,casablanca-settat
2023-06-16,-7.75,33.75,-1.699634,casablanca-settat
2023-07-16,-7.75,33.75,-2.751134,casablanca-settat
2023-08-16,-7.75,33.75,-2.3535736,casablanca-settat
2023-09-16,-7.75,33.75,-0.6347492,casablanca-settat
2023-10-16,-7.75,33.75,0.121224314,casablanca-settat
2023-11-16,-7.75,33.75,-1.7009751,casablanca-settat
2023-12-16,-7.75,33.75,-1.3478361,casablanca-settat
2024-01-16,-7.75,33.75,-1.2444427,casablanca-settat
2024-02-15,-7.75,33.75,-0.255753,casablanca-settat
2024-03-16,-7.75,33.75,1.184811,casablanca-settat
2024-04-16,-7.75,33.75,-1.4730412,casablanca-settat
2024-05-16,-7.75,33.75,-1.658459,casablanca-settat
2024-06-16,-7.75,33.75,-0.5681384,casablanca-settat
2024-07-16,-7.75,33.75,-1.6307942,casablanca-settat
2024-08-16,-7.75,33.75,-2.064288,casablanca-settat
2024-09-16,-7.75,33.75,-0.76561445,casablanca-settat
2024-10-16,-7.75,33.75,0.5484877,casablanca-settat
2024-11-16,-7.75,33.75,-1.4943419,casablanca-settat
2024-12-16,-7.75,33.75,-1.5827646,casablanca-settat
2000-01-16,-2.75,34.75,-1.0963314,oriental
2000-02-15,-2.75,34.75,-1.9282876,oriental
2000-03-16,-2.75,34.75,-2.0069127,oriental
2000-04-16,-2.75,34.75,-0.6767106,oriental
2000-05-16,-2.75,34.75,0.3622335,oriental
2000-06-16,-2.75,34.75,-1.4500642,oriental
2000-07-16,-2.75,34.75,-0.79767364,oriental
2000-08-16,-2.75,34.75,-1.368846,oriental
2000-09-16,-2.75,34.75,-0.83778316,oriental
2000-10-16,-2.75,34.75,1.524709,oriental
2000-11-16,-2.75,34.75,0.40247262,oriental
2000-12-16,-2.75,34.75,0.305699,oriental
2001-01-16,-2.75,34.75,0.012026347,oriental
2001-02-15,-2.75,34.75,-0.12118698,oriental
2001-03-16,-2.75,34.75,-1.7321916,oriental
2001-04-16,-2.75,34.75,-1.743104,oriental
2001-05-16,-2.75,34.75,-0.26297826,oriental
2001-06-16,-2.75,34.75,-2.1020877,oriental
2001-07-16,-2.75,34.75,-0.42796475,oriental
2001-08-16,-2.75,34.75,-0.73409396,oriental
2001-09-16,-2.75,34.75,0.9382754,oriental
2001-10-16,-2.75,34.75,-0.7180711,oriental
2001-11-16,-2.75,34.75,1.5979115,oriental
2001-12-16,-2.75,34.75,0.097349286,oriental
2002-01-16,-2.75,34.75,-1.7281586,oriental
2002-02-15,-2.75,34.75,-1.6447891,oriental
2002-03-16,-2.75,34.75,-0.41950634,oriental
2002-04-16,-2.75,34.75,1.0821096,oriental
2002-05-16,-2.75,34.75,0.08171351,oriental
2002-06-16,-2.75,34.75,-0.5245817,oriental
2002-07-16,-2.75,34.75,1.0631901,oriental
2002-08-16,-2.75,34.75,1.3392047,oriental
2002-09-16,-2.75,34.75,-1.324728,oriental
2002-10-16,-2.75,34.75,-0.17710094,oriental
2002-11-16,-2.75,34.75,1.0899332,oriental
2002-12-16,-2.75,34.75,-1.2768255,oriental
2003-01-16,-2.75,34.75,1.3338012,oriental
2003-02-15,-2.75,34.75,1.4480458,oriental
2003-03-16,-2.75,34.75,-0.5934786,oriental
2003-04-16,-2.75,34.75,-0.29207692,oriental
2003-05-16,-2.75,34.75,-0.9715233,oriental
2003-06-16,-2.75,34.75,-1.7784883,oriental
2003-07-16,-2.75,34.75,-1.6882309,oriental
2003-08-16,-2.75,34.75,-1.8425835,oriental
2003-09-16,-2.75,34.75,-1.3162572,oriental
2003-10-16,-2.75,34.75,1.2130617,oriental
2003-11-16,-2.75,34.75,1.3457816,oriental
2003-12-16,-2.75,34.75,0.60800254,oriental
2004-01-16,-2.75,34.75,-0.9010551,oriental
2004-02-15,-2.75,34.75,-0.87979966,oriental
2004-03-16,-2.75,34.75,0.575567,oriental
2004-04-16,-2.75,34.75,0.5089146,oriental
2004-05-16,-2.75,34.75,1.1485168,oriental
2004-06-16,-2.75,34.75,-1.1600677,oriental
2004-07-16,-2.75,34.75,-0.7160949,oriental
2004-08-16,-2.75,34.75,-0.8164333,oriental
2004-09-16,-2.75,34.75,-1.2652471,oriental
2004-10-16,-2.75,34.75,0.39368013,oriental
2004-11-16,-2.75,34.75,-0.2427607,oriental
2004-12-16,-2.75,34.75,0.044307917,oriental
2005-01-16,-2.75,34.75,-1.2259904,oriental
2005-02-15,-2.75,34.75,0.65866256,oriental
2005-03-16,-2.75,34.75,-0.08520013,oriental
2005-04-16,-2.75,34.75,-1.2223938,oriental
2005-05-16,-2.75,34.75,-1.6128532,oriental
2005-06-16,-2.75,34.75,-1.1247026,oriental
2005-07-16,-2.75,34.75,-0.42796475,oriental
2005-08-16,-2.75,34.75,-0.46650553,oriental
2005-09-16,-2.75,34.75,-0.20141438,oriental
2005-10-16,-2.75,34.75,-0.66562843,oriental
2005-11-16,-2.75,34.75,0.34124345,oriental
2005-12-16,-2.75,34.75,-0.8771636,oriental
2006-01-16,-2.75,34.75,0.6831154,oriental
2006-02-15,-2.75,34.75,0.76825505,oriental
2006-03-16,-2.75,34.75,-0.8930388,oriental
2006-04-16,-2.75,34.75,-0.9411932,oriental
2006-05-16,-2.75,34.75,0.100080244,oriental
2006-06-16,-2.75,34.75,-0.24017438,oriental
2006-07-16,-2.75,34.75,-0.8551706,oriental
2006-08-16,-2.75,34.75,-0.9906524,oriental
2006-09-16,-2.75,34.75,-0.18362506,oriental
2006-10-16,-2.75,34.75,-1.2033094,oriental
2006-11-16,-2.75,34.75,-0.8175932,oriental
2006-12-16,-2.75,34.75,0.1043695,oriental
2007-01-16,-2.75,34.75,-1.4569118,oriental
2007-02-15,-2.75,34.75,-0.84536624,oriental
2007-03-16,-2.75,34.75,-0.46477208,oriental
2007-04-16,-2.75,34.75,1.890931,oriental
2007-05-16,-2.75,34.75,-1.0353222,oriental
2007-06-16,-2.75,34.75,-1.0032109,oriental
2007-07-16,-2.75,34.75,-1.1322824,oriental
2007-08-16,-2.75,34.75,-0.45217922,oriental
2007-09-16,-2.75,34.75,0.34085283,oriental
2007-10-16,-2.75,34.75,0.853237,oriental
2007-11-16,-2.75,34.75,0.9997445,oriental
2007-12-16,-2.75,34.75,-1.084819,oriental
2008-01-16,-2.75,34.75,-0.5944551,oriental
2008-02-15,-2.75,34.75,-0.4648976,oriental
2008-03-16,-2.75,34.75,-1.5057646,oriental
2008-04-16,-2.75,34.75,-1.4211489,oriental
2008-05-16,-2.75,34.75,0.19734965,oriental
2008-06-16,-2.75,34.75,-1.5902002,oriental
2008-07-16,-2.75,34.75,-0.9681341,oriental
2008-08-16,-2.75,34.75,-1.7461979,oriental
2008-09-16,-2.75,34.75,1.7703917,oriental
2008-10-16,-2.75,34.75,1.6617585,oriental
2008-11-16,-2.75,34.75,1.1611959,oriental
2008-12-16,-2.75,34.75,1.5612551,oriental
2009-01-16,-2.75,34.75,1.3284583,oriental
2009-02-15,-2.75,34.75,0.10621603,oriental
2009-03-16,-2.75,34.75,-0.50635046,oriental
2009-04-16,-2.75,34.75,-0.7658883,oriental
2009-05-16,-2.75,34.75,-1.3039069,oriental
2009-06-16,-2.75,34.75,-1.2651091,oriental
2009-07-16,-2.75,34.75,-2.4594104,oriental
2009-08-16,-2.75,34.75,-1.2959403,oriental
2009-09-16,-2.75,34.75,2.4610844,oriental
2009-10-16,-2.75,34.75,-1.6063632,oriental
2009-11-16,-2.75,34.75,-1.2821625,oriental
2009-12-16,-2.75,34.75,0.4068167,oriental
2010-01-16,-2.75,34.75,1.6485344,oriental
2010-02-15,-2.75,34.75,0.55693,oriental
2010-03-16,-2.75,34.75,1.2167082,oriental
2010-04-16,-2.75,34.75,0.38699156,oriental
2010-05-16,-2.75,34.75,-0.84076387,oriental
2010-06-16,-2.75,34.75,-0.22524452,oriental
2010-07-16,-2.75,34.75,-0.20548674,oriental
2010-08-16,-2.75,34.75,0.31650153,oriental
2010-09-16,-2.75,34.75,-0.5961914,oriental
2010-10-16,-2.75,34.75,0.9429862,oriental
2010-11-16,-2.75,34.75,0.41866353,oriental
2010-12-16,-2.75,34.75,-0.41318697,oriental
2011-01-16,-2.75,34.75,0.23995869,oriental
2011-02-15,-2.75,34.75,-0.5844957,oriental
2011-03-16,-2.75,34.75,0.06254651,oriental
2011-04-16,-2.75,34.75,-0.097409554,oriental
2011-05-16,-2.75,34.75,0.684642,oriental
2011-06-16,-2.75,34.75,-0.64392716,oriental
2011-07-16,-2.75,34.75,-0.5975086,oriental
2011-08-16,-2.75,34.75,-0.678577,oriental
2011-09-16,-2.75,34.75,-1.1450052,oriental
2011-10-16,-2.75,34.75,0.24959238,oriental
2011-11-16,-2.75,34.75,1.4358227,oriental
2011-12-16,-2.75,34.75,-1.1848238,oriental
2012-01-16,-2.75,34.75,-0.42532277,oriental
2012-02-15,-2.75,34.75,-0.44813663,oriental
2012-03-16,-2.75,34.75,-1.1859035,oriental
2012-04-16,-2.75,34.75,0.090346664,oriental
2012-05-16,-2.75,34.75,-1.1966007,oriental
2012-06-16,-2.75,34.75,-1.5703788,oriental
2012-07-16,-2.75,34.75,-1.2485143,oriental
2012-08-16,-2.75,34.75,-1.9773059,oriental
2012-09-16,-2.75,34.75,0.6643081,oriental
2012-10-16,-2.75,34.75,0.91454184,oriental
2012-11-16,-2.75,34.75,2.0432546,oriental
2012-12-16,-2.75,34.75,-1.1888243,oriental
2013-01-16,-2.75,34.75,0.034726255,oriental
2013-02-15,-2.75,34.75,0.09244451,oriental
2013-03-16,-2.75,34.75,0.28860822,oriental
2013-04-16,-2.75,34.75,0.5754495,oriental
2013-05-16,-2.75,34.75,0.2150066,oriental
2013-06-16,-2.75,34.75,-1.0534652,oriental
2013-07-16,-2.75,34.75,0.4406645,oriental
2013-08-16,-2.75,34.75,-0.58032036,oriental
2013-09-16,-2.75,34.75,0.6718428,oriental
2013-10-16,-2.75,34.75,-1.8404008,oriental
2013-11-16,-2.75,34.75,0.08901817,oriental
2013-12-16,-2.75,34.75,0.39395502,oriental
2014-01-16,-2.75,34.75,-0.041131083,oriental
2014-02-15,-2.75,34.75,-0.7693794,oriental
2014-03-16,-2.75,34.75,-0.6124432,oriental
2014-04-16,-2.75,34.75,-1.5066681,oriental
2014-05-16,-2.75,34.75,-1.1410264,oriental
2014-06-16,-2.75,34.75,-0.18051378,oriental
2014-07-16,-2.75,34.75,-0.42796475,oriental
2014-08-16,-2.75,34.75,-1.308186,oriental
2014-09-16,-2.75,34.75,1.0657762,oriental
2014-10-16,-2.75,34.75,-1.3091087,oriental
2014-11-16,-2.75,34.75,0.09759202,oriental
2014-12-16,-2.75,34.75,-0.58041435,oriental
2015-01-16,-2.75,34.75,0.41380513,oriental
2015-02-15,-2.75,34.75,1.0769244,oriental
2015-03-16,-2.75,34.75,0.33580676,oriental
2015-04-16,-2.75,34.75,-1.1052403,oriental
2015-05-16,-2.75,34.75,-0.7872432,oriental
2015-06-16,-2.75,34.75,-0.894518,oriental
2015-07-16,-2.75,34.75,-2.7035623,oriental
2015-08-16,-2.75,34.75,-0.43783295,oriental
2015-09-16,-2.75,34.75,0.26630005,oriental
2015-10-16,-2.75,34.75,0.4325622,oriental
2015-11-16,-2.75,34.75,-1.4901158,oriental
2015-12-16,-2.75,34.75,-2.1030936,oriental
2016-01-16,-2.75,34.75,-1.2544547,oriental
2016-02-15,-2.75,34.75,-0.017840927,oriental
2016-03-16,-2.75,34.75,-0.76423824,oriental
2016-04-16,-2.75,34.75,-0.38588345,oriental
2016-05-16,-2.75,34.75,0.44724873,oriental
2016-06-16,-2.75,34.75,-1.5105195,oriental
2016-07-16,-2.75,34.75,-0.7628626,oriental
2016-08-16,-2.75,34.75,-1.6247188,oriental
2016-09-16,-2.75,34.75,-1.2992893,oriental
2016-10-16,-2.75,34.75,-1.3043028,oriental
2016-11-16,-2.75,34.75,-0.101869464,oriental
2016-12-16,-2.75,34.75,0.687241,oriental
2017-01-16,-2.75,34.75,1.1455638,oriental
2017-02-15,-2.75,34.75,-0.77256846,oriental
2017-03-16,-2.75,34.75,-1.1337026,oriental
2017-04-16,-2.75,34.75,-1.1013339,oriental
2017-05-16,-2.75,34.75,-1.5168631,oriental
2017-06-16,-2.75,34.75,-1.9112282,oriental
2017-07-16,-2.75,34.75,-1.4607067,oriental
2017-08-16,-2.75,34.75,-0.53781396,oriental
2017-09-16,-2.75,34.75,-1.7606959,oriental
2017-10-16,-2.75,34.75,-1.0637159,oriental
2017-11-16,-2.75,34.75,-0.8350532,oriental
2017-12-16,-2.75,34.75,-0.7182919,oriental
2018-01-16,-2.75,34.75,-0.1481158,oriental
2018-02-15,-2.75,34.75,0.38296402,oriental
2018-03-16,-2.75,34.75,1.5072412,oriental
2018-04-16,-2.75,34.75,1.086884,oriental
2018-05-16,-2.75,34.75,-0.100108035,oriental
2018-06-16,-2.75,34.75,0.20013502,oriental
2018-07-16,-2.75,34.75,-0.42796475,oriental
2018-08-16,-2.75,34.75,-1.5566813,oriental
2018-09-16,-2.75,34.75,0.9106342,oriental
2018-10-16,-2.75,34.75,1.7221674,oriental
2018-11-16,-2.75,34.75,-0.5887078,oriental
2018-12-16,-2.75,34.75,-1.8554429,oriental
2019-01-16,-2.75,34.75,-0.8336679,oriental
2019-02-15,-2.75,34.75,-1.5339674,oriental
2019-03-16,-2.75,34.75,-0.98362845,oriental
2019-04-16,-2.75,34.75,-0.2437651,oriental
2019-05-16,-2.75,34.75,-1.5168631,oriental
2019-06-16,-2.75,34.75,-1.2720548,oriental
2019-07-16,-2.75,34.75,-0.47677875,oriental
2019-08-16,-2.75,34.75,-0.5661752,oriental
2019-09-16,-2.75,34.75,0.4463855,oriental
2019-10-16,-2.75,34.75,0.50881106,oriental
2019-11-16,-2.75,34.75,0.58498126,oriental
2019-12-16,-2.75,34.75,-0.3288241,oriental
2020-01-16,-2.75,34.75,-0.731719,oriental
2020-02-15,-2.75,34.75,-1.8484827,oriental
2020-03-16,-2.75,34.75,-0.40820724,oriental
2020-04-16,-2.75,34.75,1.4967271,oriental
2020-05-16,-2.75,34.75,-0.25892657,oriental
2020-06-16,-2.75,34.75,-1.2092862,oriental
2020-07-16,-2.75,34.75,-1.0891434,oriental
2020-08-16,-2.75,34.75,-1.7353243,oriental
2020-09-16,-2.75,34.75,-0.802177,oriental
2020-10-16,-2.75,34.75,-1.4099555,oriental
2020-11-16,-2.75,34.75,-1.4659853,oriental
2020-12-16,-2.75,34.75,-0.46732178,oriental
2021-01-16,-2.75,34.75,-0.056364145,oriental
2021-02-15,-2.75,34.75,-1.5418221,oriental
2021-03-16,-2.75,34.75,0.36917317,oriental
2021-04-16,-2.75,34.75,-0.13728935,oriental
2021-05-16,-2.75,34.75,-0.8856327,oriental
2021-06-16,-2.75,34.75,-0.12104828,oriental
2021-07-16,-2.75,34.75,-1.4212573,oriental
2021-08-16,-2.75,34.75,-0.53781444,oriental
2021-09-16,-2.75,34.75,-0.96168596,oriental
2021-10-16,-2.75,34.75,-1.2321762,oriental
2021-11-16,-2.75,34.75,-0.29587638,oriental
2021-12-16,-2.75,34.75,-0.91303974,oriental
2022-01-16,-2.75,34.75,-1.5555468,oriental
2022-02-15,-2.75,34.75,-1.45975,oriental
2022-03-16,-2.75,34.75,1.2927262,oriental
2022-04-16,-2.75,34.75,0.402905,oriental
2022-05-16,-2.75,34.75,-0.9036464,oriental
2022-06-16,-2.75,34.75,-1.450064,oriental
2022-07-16,-2.75,34.75,-1.6513718,oriental
2022-08-16,-2.75,34.75,-1.3203938,oriental
2022-09-16,-2.75,34.75,-0.3713762,oriental
2022-10-16,-2.75,34.75,-1.2946895,oriental
2022-11-16,-2.75,34.75,-1.6955427,oriental
2022-12-16,-2.75,34.75,-0.16683957,oriental
2023-01-16,-2.75,34.75,-0.33665326,oriental
2023-02-15,-2.75,34.75,-0.57790446,oriental
2023-03-16,-2.75,34.75,-1.9019186,oriental
2023-04-16,-2.75,34.75,-2.4144309,oriental
2023-05-16,-2.75,34.75,0.014688425,oriental
2023-06-16,-2.75,34.75,-0.569407,oriental
2023-07-16,-2.75,34.75,-2.0190156,oriental
2023-08-16,-2.75,34.75,-2.6520562,oriental
2023-09-16,-2.75,34.75,0.8545093,oriental
2023-10-16,-2.75,34.75,-0.78022486,oriental
2023-11-16,-2.75,34.75,-1.856773,oriental
2023-12-16,-2.75,34.75,-1.883354,oriental
2024-01-16,-2.75,34.75,-1.3425678,oriental
2024-02-15,-2.75,34.75,-1.0420886,oriental
2024-03-16,-2.75,34.75,0.012498421,oriental
2024-04-16,-2.75,34.75,-1.7972584,oriental
2024-05-16,-2.75,34.75,-2.1600893,oriental
2024-06-16,-2.75,34.75,-0.40481067,oriental
2024-07-16,-2.75,34.75,-1.9940977,oriental
2024-08-16,-2.75,34.75,-0.74789846,oriental
2024-09-16,-2.75,34.75,0.11388077,oriental
2024-10-16,-2.75,34.75,-0.26791677,oriental
2024-11-16,-2.75,34.75,-1.7110742,oriental
2024-12-16,-2.75,34.75,-1.7996361,oriental
2000-01-16,-5.25,31.25,-1.1543316,draa-tafilalet
2000-02-15,-5.25,31.25,-2.037743,draa-tafilalet
2000-03-16,-5.25,31.25,-1.753562,draa-tafilalet
2000-04-16,-5.25,31.25,-0.39896846,draa-tafilalet
2000-05-16,-5.25,31.25,-0.51152587,draa-tafilalet
2000-06-16,-5.25,31.25,-1.2001646,draa-tafilalet
2000-07-16,-5.25,31.25,-1.2535695,draa-tafilalet
2000-08-16,-5.25,31.25,0.38721624,draa-tafilalet
2000-09-16,-5.25,31.25,-0.5607899,draa-tafilalet
2000-10-16,-5.25,31.25,0.58474576,draa-tafilalet
2000-11-16,-5.25,31.25,-1.1553469,draa-tafilalet
2000-12-16,-5.25,31.25,0.69920707,draa-tafilalet
2001-01-16,-5.25,31.25,-0.13428141,draa-tafilalet
2001-02-15,-5.25,31.25,-1.6352009,draa-tafilalet
2001-03-16,-5.25,31.25,-1.6449723,draa-tafilalet
2001-04-16,-5.25,31.25,-1.8998568,draa-tafilalet
2001-05-16,-5.25,31.25,-0.9933461,draa-tafilalet
2001-06-16,-5.25,31.25,-2.1430914,draa-tafilalet
2001-07-16,-5.25,31.25,-0.9785606,draa-tafilalet
2001-08-16,-5.25,31.25,1.2072595,draa-tafilalet
2001-09-16,-5.25,31.25,-0.04440914,draa-tafilalet
2001-10-16,-5.25,31.25,0.019433042,draa-tafilalet
2001-11-16,-5.25,31.25,-0.91295,draa-tafilalet
2001-12-16,-5.25,31.25,1.6651533,draa-tafilalet
2002-01-16,-5.25,31.25,-1.4827088,draa-tafilalet
2002-02-15,-5.25,31.25,-1.4145193,draa-tafilalet
2002-03-16,-5.25,31.25,1.3979154,draa-tafilalet
2002-04-16,-5.25,31.25,1.2957953,draa-tafilalet
2002-05-16,-5.25,31.25,-0.72886366,draa-tafilalet
2002-06-16,-5.25,31.25,-1.2243176,draa-tafilalet
2002-07-16,-5.25,31.25,-0.9785606,draa-tafilalet
2002-08-16,-5.25,31.25,0.56922704,draa-tafilalet
2002-09-16,-5.25,31.25,-1.0306084,draa-tafilalet
2002-10-16,-5.25,31.25,-1.0480324,draa-tafilalet
2002-11-16,-5.25,31.25,0.7388938,draa-tafilalet
2002-12-16,-5.25,31.25,0.22613975,draa-tafilalet
2003-01-16,-5.25,31.25,-0.6038774,draa-tafilalet
2003-02-15,-5.25,31.25,-0.8018774,draa-tafilalet
2003-03-16,-5.25,31.25,0.8820192,draa-tafilalet
2003-04-16,-5.25,31.25,-0.6040835,draa-tafilalet
2003-05-16,-5.25,31.25,-1.6245143,draa-tafilalet
2003-06-16,-5.25,31.25,-0.052736953,draa-tafilalet
2003-07-16,-5.25,31.25,-0.5546223,draa-tafilalet
2003-08-16,-5.25,31.25,0.47985423,draa-tafilalet
2003-09-16,-5.25,31.25,-1.158998,draa-tafilalet
2003-10-16,-5.25,31.25,1.9784545,draa-tafilalet
2003-11-16,-5.25,31.25,0.17463416,draa-tafilalet
2003-12-16,-5.25,31.25,0.1792062,draa-tafilalet
2004-01-16,-5.25,31.25,-1.6413151,draa-tafilalet
2004-02-15,-5.25,31.25,0.17575674,draa-tafilalet
2004-03-16,-5.25,31.25,-0.47098544,draa-tafilalet
2004-04-16,-5.25,31.25,-0.13802597,draa-tafilalet
2004-05-16,-5.25,31.25,1.2605469,draa-tafilalet
2004-06-16,-5.25,31.25,-1.4326023,draa-tafilalet
2004-07-16,-5.25,31.25,0.71019685,draa-tafilalet
2004-08-16,-5.25,31.25,-0.12383659,draa-tafilalet
2004-09-16,-5.25,31.25,-1.2981167,draa-tafilalet
2004-10-16,-5.25,31.25,-0.02388376,draa-tafilalet
2004-11-16,-5.25,31.25,0.33209583,draa-tafilalet
2004-12-16,-5.25,31.25,1.1379112,draa-tafilalet
2005-01-16,-5.25,31.25,-1.8569956,draa-tafilalet
2005-02-15,-5.25,31.25,0.09240787,draa-tafilalet
2005-03-16,-5.25,31.25,-0.4634155,draa-tafilalet
2005-04-16,-5.25,31.25,-1.8210056,draa-tafilalet
2005-05-16,-5.25,31.25,-1.795686,draa-tafilalet
2005-06-16,-5.25,31.25,-0.86695355,draa-tafilalet
2005-07-16,-5.25,31.25,-1.5590612,draa-tafilalet
2005-08-16,-5.25,31.25,-0.17901507,draa-tafilalet
2005-09-16,-5.25,31.25,-0.19059502,draa-tafilalet
2005-10-16,-5.25,31.25,0.044036333,draa-tafilalet
2005-11-16,-5.25,31.25,0.18853651,draa-tafilalet
2005-12-16,-5.25,31.25,0.71938705,draa-tafilalet
2006-01-16,-5.25,31.25,1.9262745,draa-tafilalet
2006-02-15,-5.25,31.25,0.5934385,draa-tafilalet
2006-03-16,-5.25,31.25,-1.5555639,draa-tafilalet
2006-04-16,-5.25,31.25,-0.27118772,draa-tafilalet
2006-05-16,-5.25,31.25,1.6657608,draa-tafilalet
2006-06-16,-5.25,31.25,0.36229098,draa-tafilalet
2006-07-16,-5.25,31.25,-0.25235385,draa-tafilalet
2006-08-16,-5.25,31.25,-1.7336665,draa-tafilalet
2006-09-16,-5.25,31.25,-0.24760613,draa-tafilalet
2006-10-16,-5.25,31.25,0.35839373,draa-tafilalet
2006-11-16,-5.25,31.25,-0.25725287,draa-tafilalet
2006-12-16,-5.25,31.25,-0.6999401,draa-tafilalet
2007-01-16,-5.25,31.25,-0.14228562,draa-tafilalet
2007-02-15,-5.25,31.25,-0.3024697,draa-tafilalet
2007-03-16,-5.25,31.25,-1.4510578,draa-tafilalet
2007-04-16,-5.25,31.25,1.3042367,draa-tafilalet
2007-05-16,-5.25,31.25,-1.6245143,draa-tafilalet
2007-06-16,-5.25,31.25,-1.5415576,draa-tafilalet
2007-07-16,-5.25,31.25,-1.693039,draa-tafilalet
2007-08-16,-5.25,31.25,1.0977912,draa-tafilalet
2007-09-16,-5.25,31.25,-0.28199226,draa-tafilalet
2007-10-16,-5.25,31.25,0.5794124,draa-tafilalet
2007-11-16,-5.25,31.25,-0.45039585,draa-tafilalet
2007-12-16,-5.25,31.25,-0.9932054,draa-tafilalet
2008-01-16,-5.25,31.25,-0.33726802,draa-tafilalet
2008-02-15,-5.25,31.25,1.507592,draa-tafilalet
2008-03-16,-5.25,31.25,-1.1581138,draa-tafilalet
2008-04-16,-5.25,31.25,-1.2571119,draa-tafilalet
2008-05-16,-5.25,31.25,0.17392008,draa-tafilalet
2008-06-16,-5.25,31.25,-1.8518339,draa-tafilalet
2008-07-16,-5.25,31.25,-0.6358915,draa-tafilalet
2008-08-16,-5.25,31.25,-0.3866899,draa-tafilalet
2008-09-16,-5.25,31.25,2.084514,draa-tafilalet
2008-10-16,-5.25,31.25,1.3153706,draa-tafilalet
