date,lon,lat,SPEI
2011-10-16,-9.25,30.25,-0.30293703
2011-11-16,-9.25,30.25,0.2551063
2011-12-16,-9.25,30.25,-1.6559592
2012-01-16,-9.25,30.25,-0.012238266
2012-02-15,-9.25,30.25,-1.2269053
2012-03-16,-9.25,30.25,0.30525073
2012-04-16,-9.25,30.25,0.7747588
2012-05-16,-9.25,30.25,-1.8150862
2012-06-16,-9.25,30.25,-1.0927154
2012-07-16,-9.25,30.25,-0.983352
2012-08-16,-9.25,30.25,-2.4857194
2012-09-16,-9.25,30.25,1.0127563
2012-10-16,-9.25,30.25,1.4931391
2012-11-16,-9.25,30.25,-0.37655622
2012-12-16,-9.25,30.25,-1.588135
2013-01-16,-9.25,30.25,-1.0243057
2013-02-15,-9.25,30.25,-0.7131828
2013-03-16,-9.25,30.25,0.72134686
2013-04-16,-9.25,30.25,-0.9223683
2013-05-16,-9.25,30.25,-0.6336363
2013-06-16,-9.25,30.25,-0.58183414
2013-07-16,-9.25,30.25,-0.8768927
2013-08-16,-9.25,30.25,-0.7710287
2013-09-16,-9.25,30.25,0.57760924
2013-10-16,-9.25,30.25,-1.3932213
2013-11-16,-9.25,30.25,-0.99601644
2013-12-16,-9.25,30.25,-0.271667
2014-01-16,-9.25,30.25,0.64935225
2014-02-15,-9.25,30.25,-0.96322256
2014-03-16,-9.25,30.25,-0.6727414
2014-04-16,-9.25,30.25,-1.1586607
2014-05-16,-9.25,30.25,-0.95393926
2014-06-16,-9.25,30.25,-1.0798547
2014-07-16,-9.25,30.25,0.41787797
2014-08-16,-9.25,30.25,1.0347768
2014-09-16,-9.25,30.25,1.1597135
2014-10-16,-9.25,30.25,-1.4298788
2014-11-16,-9.25,30.25,2.383049
2014-12-16,-9.25,30.25,-0.5474546
2015-01-16,-9.25,30.25,0.19813637
2015-02-15,-9.25,30.25,-0.4216679
2015-03-16,-9.25,30.25,-0.5091425
2015-04-16,-9.25,30.25,-0.66718453
2015-05-16,-9.25,30.25,-2.0089822
2015-06-16,-9.25,30.25,-1.0144526
2015-07-16,-9.25,30.25,-1.8524232
2015-08-16,-9.25,30.25,0.09083057
2015-09-16,-9.25,30.25,0.75104016
2015-10-16,-9.25,30.25,-0.23334587
2015-11-16,-9.25,30.25,-1.1412355
2015-12-16,-9.25,30.25,-1.4873679
2016-01-16,-9.25,30.25,-1.2300779
2016-02-15,-9.25,30.25,-0.75428486
2016-03-16,-9.25,30.25,-0.64750177
2016-04-16,-9.25,30.25,-1.1654141
2016-05-16,-9.25,30.25,0.09831006
2016-06-16,-9.25,30.25,-1.3122379
2016-07-16,-9.25,30.25,0.09375021
2016-08-16,-9.25,30.25,-1.4420379
2016-09-16,-9.25,30.25,-0.9906191
2016-10-16,-9.25,30.25,-0.5513126
2016-11-16,-9.25,30.25,0.27009195
2016-12-16,-9.25,30.25,-0.17698793
2017-01-16,-9.25,30.25,-0.74242175
2017-02-15,-9.25,30.25,0.24684243
2017-03-16,-9.25,30.25,-1.0014722
2017-04-16,-9.25,30.25,-1.1046308
2017-05-16,-9.25,30.25,-1.0152885
2017-06-16,-9.25,30.25,-1.3806331
2017-07-16,-9.25,30.25,-0.3254639
2017-08-16,-9.25,30.25,-0.116069525
2017-09-16,-9.25,30.25,-1.7295122
2017-10-16,-9.25,30.25,-1.161505
2017-11-16,-9.25,30.25,-0.70950454
2017-12-16,-9.25,30.25,-0.33603638
2018-01-16,-9.25,30.25,0.64245254
2018-02-15,-9.25,30.25,0.19105452
2018-03-16,-9.25,30.25,-0.26709807
2018-04-16,-9.25,30.25,0.30213776
2018-05-16,-9.25,30.25,1.363952
2018-06-16,-9.25,30.25,-0.6588259
2018-07-16,-9.25,30.25,0.41787797
2018-08-16,-9.25,30.25,-0.2770535
2018-09-16,-9.25,30.25,-0.9125772
2018-10-16,-9.25,30.25,0.9986064
2018-11-16,-9.25,30.25,0.4114599
2018-12-16,-9.25,30.25,-1.3735399
2019-01-16,-9.25,30.25,-1.2707174
2019-02-15,-9.25,30.25,-1.0360752
2019-03-16,-9.25,30.25,-0.6159816
2019-04-16,-9.25,30.25,-0.38329923
2019-05-16,-9.25,30.25,-0.567081
2019-06-16,-9.25,30.25,-0.16869397
2019-07-16,-9.25,30.25,-0.3254639
2019-08-16,-9.25,30.25,-1.0055639
2019-09-16,-9.25,30.25,1.1205717
2019-10-16,-9.25,30.25,-1.4206877
2019-11-16,-9.25,30.25,-0.8637563
2019-12-16,-9.25,30.25,0.7777812
2020-01-16,-9.25,30.25,-0.29682457
2020-02-15,-9.25,30.25,-1.3582491
2020-03-16,-9.25,30.25,-0.6348896
2020-04-16,-9.25,30.25,-0.28624982
2020-05-16,-9.25,30.25,-1.6684424
2020-06-16,-9.25,30.25,-0.6588259
2020-07-16,-9.25,30.25,-1.836848
2020-08-16,-9.25,30.25,0.49558362
2020-09-16,-9.25,30.25,-0.32501206
2020-10-16,-9.25,30.25,-0.9653862
2020-11-16,-9.25,30.25,-0.35823348
2020-12-16,-9.25,30.25,-0.6284731
2021-01-16,-9.25,30.25,0.21076222
2021-02-15,-9.25,30.25,0.9844431
2021-03-16,-9.25,30.25,-0.6538096
2021-04-16,-9.25,30.25,-1.1451544
2021-05-16,-9.25,30.25,-1.439789
2021-06-16,-9.25,30.25,-0.16869397
2021-07-16,-9.25,30.25,-0.3254639
2021-08-16,-9.25,30.25,-1.5897415
2021-09-16,-9.25,30.25,-1.6002544
2021-10-16,-9.25,30.25,-1.7837334
2021-11-16,-9.25,30.25,1.3192465
2021-12-16,-9.25,30.25,-0.5516897
2022-01-16,-9.25,30.25,0.4655666
2022-02-15,-9.25,30.25,-0.66651034
2022-03-16,-9.25,30.25,-0.26709807
2022-04-16,-9.25,30.25,-0.8751926
2022-05-16,-9.25,30.25,-2.070891
2022-06-16,-9.25,30.25,-0.13377897
2022-07-16,-9.25,30.25,-1.9589117
2022-08-16,-9.25,30.25,0.4294846
2022-09-16,-9.25,30.25,-0.075890206
2022-10-16,-9.25,30.25,-1.3749977
2022-11-16,-9.25,30.25,-1.8601084
2022-12-16,-9.25,30.25,0.5583287
2023-01-16,-9.25,30.25,-0.7478332
2023-02-15,-9.25,30.25,1.7154301
2023-03-16,-9.25,30.25,-2.357063
2023-04-16,-9.25,30.25,-1.3678151
2023-05-16,-9.25,30.25,-1.927432
2023-06-16,-9.25,30.25,-2.762061
2023-07-16,-9.25,30.25,-2.4213936
2023-08-16,-9.25,30.25,-1.918699
2023-09-16,-9.25,30.25,-0.9906191
2023-10-16,-9.25,30.25,-0.38131455
2023-11-16,-9.25,30.25,-1.6834255
2023-12-16,-9.25,30.25,-1.0902704
2024-01-16,-9.25,30.25,-1.0186677
2024-02-15,-9.25,30.25,-1.0910946
2024-03-16,-9.25,30.25,-0.025891885
2024-04-16,-9.25,30.25,-1.8915179
2024-05-16,-9.25,30.25,-1.439789
2024-06-16,-9.25,30.25,-0.13377948
2024-07-16,-9.25,30.25,-0.22820874
2024-08-16,-9.25,30.25,-0.1621199
2024-09-16,-9.25,30.25,1.0672978
2024-10-16,-9.25,30.25,0.41305944
2024-11-16,-9.25,30.25,-0.9550507
2024-12-16,-9.25,30.25,-0.12667374
