date,lon,lat,SPEI
2010-04-16,-7.75,31.75,-0.83176607
2010-05-16,-7.75,31.75,-0.74534464
2010-06-16,-7.75,31.75,0.2772743
2010-07-16,-7.75,31.75,1.0986966
2010-08-16,-7.75,31.75,-1.0998667
2010-09-16,-7.75,31.75,-0.5174725
2010-10-16,-7.75,31.75,0.5244996
2010-11-16,-7.75,31.75,0.91688854
2010-12-16,-7.75,31.75,0.13590044
2011-01-16,-7.75,31.75,0.26857743
2011-02-15,-7.75,31.75,-1.135795
2011-03-16,-7.75,31.75,1.3986353
2011-04-16,-7.75,31.75,1.1185453
2011-05-16,-7.75,31.75,1.6518766
2011-06-16,-7.75,31.75,-0.8270776
2011-07-16,-7.75,31.75,0.28081903
2011-08-16,-7.75,31.75,0.7557396
2011-09-16,-7.75,31.75,-1.611978
2011-10-16,-7.75,31.75,-0.48216793
2011-11-16,-7.75,31.75,0.7248957
2011-12-16,-7.75,31.75,-1.700991
2012-01-16,-7.75,31.75,-0.34021342
2012-02-15,-7.75,31.75,-1.425505
2012-03-16,-7.75,31.75,0.46450365
2012-04-16,-7.75,31.75,1.0331986
2012-05-16,-7.75,31.75,-2.1368952
2012-06-16,-7.75,31.75,-1.521654
2012-07-16,-7.75,31.75,-0.54150254
2012-08-16,-7.75,31.75,-1.9986737
2012-09-16,-7.75,31.75,1.6303157
2012-10-16,-7.75,31.75,1.4067714
2012-11-16,-7.75,31.75,0.36710364
2012-12-16,-7.75,31.75,-1.5177972
2013-01-16,-7.75,31.75,-0.7789603
2013-02-15,-7.75,31.75,-0.9492977
2013-03-16,-7.75,31.75,1.667401
2013-04-16,-7.75,31.75,-1.0539676
2013-05-16,-7.75,31.75,-0.3181776
2013-06-16,-7.75,31.75,-1.2244534
2013-07-16,-7.75,31.75,-1.0044751
2013-08-16,-7.75,31.75,-1.4124453
2013-09-16,-7.75,31.75,1.4744686
2013-10-16,-7.75,31.75,-1.5938959
2013-11-16,-7.75,31.75,-0.87578946
2013-12-16,-7.75,31.75,-0.39193583
2014-01-16,-7.75,31.75,0.91193265
2014-02-15,-7.75,31.75,-0.8172214
2014-03-16,-7.75,31.75,-0.88347334
2014-04-16,-7.75,31.75,-0.6422305
2014-05-16,-7.75,31.75,-1.3788254
2014-06-16,-7.75,31.75,-0.9921655
2014-07-16,-7.75,31.75,0.49599105
2014-08-16,-7.75,31.75,0.86146486
2014-09-16,-7.75,31.75,-0.5315975
2014-10-16,-7.75,31.75,-1.5243379
2014-11-16,-7.75,31.75,2.1719785
2014-12-16,-7.75,31.75,-0.64275163
2015-01-16,-7.75,31.75,0.31334087
2015-02-15,-7.75,31.75,-0.38419396
2015-03-16,-7.75,31.75,-0.16577186
2015-04-16,-7.75,31.75,-1.0222064
2015-05-16,-7.75,31.75,-1.758111
2015-06-16,-7.75,31.75,-1.2038368
2015-07-16,-7.75,31.75,-1.6497425
2015-08-16,-7.75,31.75,1.5561614
2015-09-16,-7.75,31.75,0.89218235
2015-10-16,-7.75,31.75,-0.46448648
2015-11-16,-7.75,31.75,-1.3804868
2015-12-16,-7.75,31.75,-1.7950443
2016-01-16,-7.75,31.75,-1.410401
2016-02-15,-7.75,31.75,-0.7830813
2016-03-16,-7.75,31.75,-0.64995867
2016-04-16,-7.75,31.75,-1.3761966
2016-05-16,-7.75,31.75,0.6253806
2016-06-16,-7.75,31.75,-1.6250994
2016-07-16,-7.75,31.75,-0.35530475
2016-08-16,-7.75,31.75,-1.0236579
2016-09-16,-7.75,31.75,-0.9386633
2016-10-16,-7.75,31.75,-0.71180296
2016-11-16,-7.75,31.75,0.5148653
2016-12-16,-7.75,31.75,0.36888012
2017-01-16,-7.75,31.75,-0.9233516
2017-02-15,-7.75,31.75,1.2070938
2017-03-16,-7.75,31.75,-0.93647933
2017-04-16,-7.75,31.75,-1.2549123
2017-05-16,-7.75,31.75,-1.3863482
2017-06-16,-7.75,31.75,-1.5784351
2017-07-16,-7.75,31.75,-1.2346137
2017-08-16,-7.75,31.75,-0.64962554
2017-09-16,-7.75,31.75,-2.2615833
2017-10-16,-7.75,31.75,-1.6782724
2017-11-16,-7.75,31.75,-0.8656994
2017-12-16,-7.75,31.75,-0.48285332
2018-01-16,-7.75,31.75,1.1888609
2018-02-15,-7.75,31.75,0.48716325
2018-03-16,-7.75,31.75,0.8712771
2018-04-16,-7.75,31.75,1.227919
2018-05-16,-7.75,31.75,1.0857586
2018-06-16,-7.75,31.75,0.004679905
2018-07-16,-7.75,31.75,-0.044283863
2018-08-16,-7.75,31.75,0.34324172
2018-09-16,-7.75,31.75,1.1725999
2018-10-16,-7.75,31.75,1.63044
2018-11-16,-7.75,31.75,0.4920726
2018-12-16,-7.75,31.75,-1.6960412
2019-01-16,-7.75,31.75,-1.0168682
2019-02-15,-7.75,31.75,-1.07686
2019-03-16,-7.75,31.75,-0.810847
2019-04-16,-7.75,31.75,-0.3162353
2019-05-16,-7.75,31.75,-0.4315674
2019-06-16,-7.75,31.75,-1.3159783
2019-07-16,-7.75,31.75,-0.023672493
2019-08-16,-7.75,31.75,-0.7098388
2019-09-16,-7.75,31.75,-0.7909446
2019-10-16,-7.75,31.75,-1.028504
2019-11-16,-7.75,31.75,-0.6554098
2019-12-16,-7.75,31.75,0.4946429
2020-01-16,-7.75,31.75,-0.34021342
2020-02-15,-7.75,31.75,-1.8272178
