date,lon,lat,SPEI
2010-04-16,-2.75,34.75,0.38699156
2010-05-16,-2.75,34.75,-0.84076387
2010-06-16,-2.75,34.75,-0.22524452
2010-07-16,-2.75,34.75,-0.20548674
2010-08-16,-2.75,34.75,0.31650153
2010-09-16,-2.75,34.75,-0.5961914
2010-10-16,-2.75,34.75,0.9429862
2010-11-16,-2.75,34.75,0.41866353
2010-12-16,-2.75,34.75,-0.41318697
2011-01-16,-2.75,34.75,0.23995869
2011-02-15,-2.75,34.75,-0.5844957
2011-03-16,-2.75,34.75,0.06254651
2011-04-16,-2.75,34.75,-0.097409554
2011-05-16,-2.75,34.75,0.684642
2011-06-16,-2.75,34.75,-0.64392716
2011-07-16,-2.75,34.75,-0.5975086
2011-08-16,-2.75,34.75,-0.678577
2011-09-16,-2.75,34.75,-1.1450052
2011-10-16,-2.75,34.75,0.24959238
2011-11-16,-2.75,34.75,1.4358227
2011-12-16,-2.75,34.75,-1.1848238
2012-01-16,-2.75,34.75,-0.42532277
2012-02-15,-2.75,34.75,-0.44813663
2012-03-16,-2.75,34.75,-1.1859035
2012-04-16,-2.75,34.75,0.090346664
2012-05-16,-2.75,34.75,-1.1966007
2012-06-16,-2.75,34.75,-1.5703788
2012-07-16,-2.75,34.75,-1.2485143
2012-08-16,-2.75,34.75,-1.9773059
2012-09-16,-2.75,34.75,0.6643081
2012-10-16,-2.75,34.75,0.91454184
2012-11-16,-2.75,34.75,2.0432546
2012-12-16,-2.75,34.75,-1.1888243
2013-01-16,-2.75,34.75,0.034726255
2013-02-15,-2.75,34.75,0.09244451
2013-03-16,-2.75,34.75,0.28860822
2013-04-16,-2.75,34.75,0.5754495
2013-05-16,-2.75,34.75,0.2150066
2013-06-16,-2.75,34.75,-1.0534652
2013-07-16,-2.75,34.75,0.4406645
2013-08-16,-2.75,34.75,-0.58032036
2013-09-16,-2.75,34.75,0.6718428
2013-10-16,-2.75,34.75,-1.8404008
2013-11-16,-2.75,34.75,0.08901817
2013-12-16,-2.75,34.75,0.39395502
2014-01-16,-2.75,34.75,-0.041131083
2014-02-15,-2.75,34.75,-0.7693794
2014-03-16,-2.75,34.75,-0.6124432
2014-04-16,-2.75,34.75,-1.5066681
2014-05-16,-2.75,34.75,-1.1410264
2014-06-16,-2.75,34.75,-0.18051378
2014-07-16,-2.75,34.75,-0.42796475
2014-08-16,-2.75,34.75,-1.308186
2014-09-16,-2.75,34.75,1.0657762
2014-10-16,-2.75,34.75,-1.3091087
2014-11-16,-2.75,34.75,0.09759202
2014-12-16,-2.75,34.75,-0.58041435
2015-01-16,-2.75,34.75,0.41380513
2015-02-15,-2.75,34.75,1.0769244
2015-03-16,-2.75,34.75,0.33580676
2015-04-16,-2.75,34.75,-1.1052403
2015-05-16,-2.75,34.75,-0.7872432
2015-06-16,-2.75,34.75,-0.894518
2015-07-16,-2.75,34.75,-2.7035623
2015-08-16,-2.75,34.75,-0.43783295
2015-09-16,-2.75,34.75,0.26630005
2015-10-16,-2.75,34.75,0.4325622
2015-11-16,-2.75,34.75,-1.4901158
2015-12-16,-2.75,34.75,-2.1030936
2016-01-16,-2.75,34.75,-1.2544547
2016-02-15,-2.75,34.75,-0.017840927
2016-03-16,-2.75,34.75,-0.76423824
2016-04-16,-2.75,34.75,-0.38588345
2016-05-16,-2.75,34.75,0.44724873
2016-06-16,-2.75,34.75,-1.5105195
2016-07-16,-2.75,34.75,-0.7628626
2016-08-16,-2.75,34.75,-1.6247188
2016-09-16,-2.75,34.75,-1.2992893
2016-10-16,-2.75,34.75,-1.3043028
2016-11-16,-2.75,34.75,-0.101869464
2016-12-16,-2.75,34.75,0.687241
2017-01-16,-2.75,34.75,1.1455638
2017-02-15,-2.75,34.75,-0.77256846
2017-03-16,-2.75,34.75,-1.1337026
2017-04-16,-2.75,34.75,-1.1013339
2017-05-16,-2.75,34.75,-1.5168631
2017-06-16,-2.75,34.75,-1.9112282
2017-07-16,-2.75,34.75,-1.4607067
2017-08-16,-2.75,34.75,-0.53781396
2017-09-16,-2.75,34.75,-1.7606959
2017-10-16,-2.75,34.75,-1.0637159
2017-11-16,-2.75,34.75,-0.8350532
2017-12-16,-2.75,34.75,-0.7182919
2018-01-16,-2.75,34.75,-0.1481158
2018-02-15,-2.75,34.75,0.38296402
2018-03-16,-2.75,34.75,1.5072412
2018-04-16,-2.75,34.75,1.086884
2018-05-16,-2.75,34.75,-0.100108035
2018-06-16,-2.75,34.75,0.20013502
2018-07-16,-2.75,34.75,-0.42796475
2018-08-16,-2.75,34.75,-1.5566813
2018-09-16,-2.75,34.75,0.9106342
2018-10-16,-2.75,34.75,1.7221674
2018-11-16,-2.75,34.75,-0.5887078
2018-12-16,-2.75,34.75,-1.8554429
2019-01-16,-2.75,34.75,-0.8336679
2019-02-15,-2.75,34.75,-1.5339674
2019-03-16,-2.75,34.75,-0.98362845
2019-04-16,-2.75,34.75,-0.2437651
2019-05-16,-2.75,34.75,-1.5168631
2019-06-16,-2.75,34.75,-1.2720548
2019-07-16,-2.75,34.75,-0.47677875
2019-08-16,-2.75,34.75,-0.5661752
2019-09-16,-2.75,34.75,0.4463855
2019-10-16,-2.75,34.75,0.50881106
2019-11-16,-2.75,34.75,0.58498126
2019-12-16,-2.75,34.75,-0.3288241
2020-01-16,-2.75,34.75,-0.731719
2020-02-15,-2.75,34.75,-1.8484827
2020-03-16,-2.75,34.75,-0.40820724
2020-04-16,-2.75,34.75,1.4967271
2020-05-16,-2.75,34.75,-0.25892657
2020-06-16,-2.75,34.75,-1.2092862
2020-07-16,-2.75,34.75,-1.0891434
2020-08-16,-2.75,34.75,-1.7353243
2020-09-16,-2.75,34.75,-0.802177
2020-10-16,-2.75,34.75,-1.4099555
2020-11-16,-2.75,34.75,-1.4659853
2020-12-16,-2.75,34.75,-0.46732178
2021-01-16,-2.75,34.75,-0.056364145
2021-02-15,-2.75,34.75,-1.5418221
2021-03-16,-2.75,34.75,0.36917317
2021-04-16,-2.75,34.75,-0.13728935
2021-05-16,-2.75,34.75,-0.8856327
2021-06-16,-2.75,34.75,-0.12104828
2021-07-16,-2.75,34.75,-1.4212573
2021-08-16,-2.75,34.75,-0.53781444
2021-09-16,-2.75,34.75,-0.96168596
