date,lon,lat,SPEI
2010-03-16,-15.75,23.75,-1.5222796
2010-04-16,-15.75,23.75,-1.1259744
2010-05-16,-15.75,23.75,-0.72432184
2010-06-16,-15.75,23.75,-0.26063988
2010-07-16,-15.75,23.75,1.0993837
2010-08-16,-15.75,23.75,-0.82810533
2010-09-16,-15.75,23.75,0.11286933
2010-10-16,-15.75,23.75,-0.042967614
2010-11-16,-15.75,23.75,-0.49241233
2010-12-16,-15.75,23.75,-0.828168
2011-01-16,-15.75,23.75,-0.30093938
2011-02-15,-15.75,23.75,-0.47158194
2011-03-16,-15.75,23.75,0.5004591
2011-04-16,-15.75,23.75,-0.234207
2011-05-16,-15.75,23.75,-0.2847423
2011-06-16,-15.75,23.75,-0.26063988
2011-07-16,-15.75,23.75,0.52801764
2011-08-16,-15.75,23.75,-0.29593968
2011-09-16,-15.75,23.75,-1.2057508
2011-10-16,-15.75,23.75,-0.4848806
2011-11-16,-15.75,23.75,-0.51405793
2011-12-16,-15.75,23.75,-0.23478033
2012-01-16,-15.75,23.75,-0.57191914
2012-02-15,-15.75,23.75,0.94445246
2012-03-16,-15.75,23.75,-0.5791182
2012-04-16,-15.75,23.75,1.4603447
2012-05-16,-15.75,23.75,-1.0986627
2012-06-16,-15.75,23.75,-0.7671541
2012-07-16,-15.75,23.75,-0.6782409
2012-08-16,-15.75,23.75,-1.0612459
2012-09-16,-15.75,23.75,-1.6528155
2012-10-16,-15.75,23.75,-0.9115465
2012-11-16,-15.75,23.75,-0.51405793
2012-12-16,-15.75,23.75,-0.828168
2013-01-16,-15.75,23.75,-1.1522522
2013-02-15,-15.75,23.75,-2.0375018
2013-03-16,-15.75,23.75,-1.9260156
2013-04-16,-15.75,23.75,-1.5298617
2013-05-16,-15.75,23.75,-0.72432184
2013-06-16,-15.75,23.75,-1.5093858
2013-07-16,-15.75,23.75,1.0993837
2013-08-16,-15.75,23.75,-0.13601525
2013-09-16,-15.75,23.75,0.45665196
2013-10-16,-15.75,23.75,-0.5546476
2013-11-16,-15.75,23.75,-0.51405793
2013-12-16,-15.75,23.75,-0.828168
2014-01-16,-15.75,23.75,-0.57191914
2014-02-15,-15.75,23.75,-0.086097665
2014-03-16,-15.75,23.75,-0.08974773
2014-04-16,-15.75,23.75,-0.7430052
2014-05-16,-15.75,23.75,-1.0986627
2014-06-16,-15.75,23.75,-0.7671541
2014-07-16,-15.75,23.75,0.5076881
2014-08-16,-15.75,23.75,1.3989145
2014-09-16,-15.75,23.75,1.3648982
2014-10-16,-15.75,23.75,-1.8386296
2014-11-16,-15.75,23.75,0.19045874
2014-12-16,-15.75,23.75,-0.23478033
2015-01-16,-15.75,23.75,0.7799126
2015-02-15,-15.75,23.75,0.5671034
2015-03-16,-15.75,23.75,0.008214912
2015-04-16,-15.75,23.75,-0.2665485
2015-05-16,-15.75,23.75,-1.6852336
2015-06-16,-15.75,23.75,-0.26063988
2015-07-16,-15.75,23.75,-0.1474625
2015-08-16,-15.75,23.75,1.3989145
2015-09-16,-15.75,23.75,-0.039521348
2015-10-16,-15.75,23.75,0.08066006
2015-11-16,-15.75,23.75,0.3542989
2015-12-16,-15.75,23.75,-1.5172743
2016-01-16,-15.75,23.75,-2.0410945
2016-02-15,-15.75,23.75,-1.021716
2016-03-16,-15.75,23.75,0.008214912
2016-04-16,-15.75,23.75,-0.2665485
2016-05-16,-15.75,23.75,-0.2847423
2016-06-16,-15.75,23.75,-0.7671541
2016-07-16,-15.75,23.75,-1.8206296
2016-08-16,-15.75,23.75,-0.18957816
2016-09-16,-15.75,23.75,-0.59711134
2016-10-16,-15.75,23.75,-0.9936695
2016-11-16,-15.75,23.75,-0.51405793
2016-12-16,-15.75,23.75,2.484774
2017-01-16,-15.75,23.75,-0.9940001
2017-02-15,-15.75,23.75,-1.4081261
2017-03-16,-15.75,23.75,-1.8508043
2017-04-16,-15.75,23.75,-1.8475637
2017-05-16,-15.75,23.75,-1.0986627
2017-06-16,-15.75,23.75,-2.2134385
2017-07-16,-15.75,23.75,-0.80137545
2017-08-16,-15.75,23.75,-1.6938747
2017-09-16,-15.75,23.75,1.8161682
2017-10-16,-15.75,23.75,-1.3999699
2017-11-16,-15.75,23.75,-0.9443437
2017-12-16,-15.75,23.75,-0.828168
2018-01-16,-15.75,23.75,-0.38579628
2018-02-15,-15.75,23.75,1.5406059
2018-03-16,-15.75,23.75,-1.078156
2018-04-16,-15.75,23.75,0.24804373
2018-05-16,-15.75,23.75,0.7560134
2018-06-16,-15.75,23.75,-0.26063988
2018-07-16,-15.75,23.75,1.6049933
2018-08-16,-15.75,23.75,-0.2428991
2018-09-16,-15.75,23.75,-1.7324266
2018-10-16,-15.75,23.75,0.08066006
2018-11-16,-15.75,23.75,-0.51405793
2018-12-16,-15.75,23.75,-3.5508146
2019-01-16,-15.75,23.75,-0.9940001
2019-02-15,-15.75,23.75,-1.3135937
2019-03-16,-15.75,23.75,-0.49832854
2019-04-16,-15.75,23.75,-0.234207
2019-05-16,-15.75,23.75,-2.121593
2019-06-16,-15.75,23.75,-0.26063988
2019-07-16,-15.75,23.75,-0.80137545
2019-08-16,-15.75,23.75,-1.0612459
2019-09-16,-15.75,23.75,0.90490186
2019-10-16,-15.75,23.75,-0.39710596
2019-11-16,-15.75,23.75,-0.29355887
2019-12-16,-15.75,23.75,-1.5172743
2020-01-16,-15.75,23.75,-1.1522522
2020-02-15,-15.75,23.75,-2.0375018
2020-03-16,-15.75,23.75,-1.078156
2020-04-16,-15.75,23.75,-1.5298617
2020-05-16,-15.75,23.75,-2.121593
2020-06-16,-15.75,23.75,-0.26063988
2020-07-16,-15.75,23.75,-0.6782409
2020-08-16,-15.75,23.75,-0.29593968
2020-09-16,-15.75,23.75,-1.2057508
2020-10-16,-15.75,23.75,0.18585949
2020-11-16,-15.75,23.75,-1.6443925
2020-12-16,-15.75,23.75,-0.828168
2021-01-16,-15.75,23.75,-1.1522522
2021-02-15,-15.75,23.75,-1.021716
2021-03-16,-15.75,23.75,-0.51452905
2021-04-16,-15.75,23.75,-1.5298617
2021-05-16,-15.75,23.75,-1.0986627
2021-06-16,-15.75,23.75,-0.7671541
2021-07-16,-15.75,23.75,-0.80137545
2021-08-16,-15.75,23.75,-1.0612459
2021-09-16,-15.75,23.75,0.6852815
2021-10-16,-15.75,23.75,-1.2787552
2021-11-16,-15.75,23.75,-0.36060816
2021-12-16,-15.75,23.75,1.2549403
2022-01-16,-15.75,23.75,-1.5050172
2022-02-15,-15.75,23.75,-0.57906145
2022-03-16,-15.75,23.75,-0.08974773
2022-04-16,-15.75,23.75,-0.7430052
2022-05-16,-15.75,23.75,-1.6852336
2022-06-16,-15.75,23.75,-0.7671541
2022-07-16,-15.75,23.75,-0.039894924
2022-08-16,-15.75,23.75,-0.60640246
2022-09-16,-15.75,23.75,0.92436826
2022-10-16,-15.75,23.75,-1.0745484
2022-11-16,-15.75,23.75,-2.4297225
2022-12-16,-15.75,23.75,-0.8075395
2023-01-16,-15.75,23.75,-0.9940001
2023-02-15,-15.75,23.75,0.046721477
2023-03-16,-15.75,23.75,-0.9874511
2023-04-16,-15.75,23.75,-2.109336
2023-05-16,-15.75,23.75,-0.2847423
2023-06-16,-15.75,23.75,-0.7671541
2023-07-16,-15.75,23.75,-1.915942
2023-08-16,-15.75,23.75,-2.1026785
2023-09-16,-15.75,23.75,-0.32145286
2023-10-16,-15.75,23.75,-2.7042606
2023-11-16,-15.75,23.75,-2.0696175
2023-12-16,-15.75,23.75,-2.3375719
2024-01-16,-15.75,23.75,-2.6849568
2024-02-15,-15.75,23.75,-2.0375018
2024-03-16,-15.75,23.75,-0.59520763
2024-04-16,-15.75,23.75,-1.1387831
2024-05-16,-15.75,23.75,-1.9180517
2024-06-16,-15.75,23.75,-0.26063988
2024-07-16,-15.75,23.75,-0.1474625
2024-08-16,-15.75,23.75,-1.619445
2024-09-16,-15.75,23.75,-0.96022373
2024-10-16,-15.75,23.75,0.16838937
2024-11-16,-15.75,23.75,-2.4297225
2024-12-16,-15.75,23.75,-0.2172628
