date,lon,lat,SPEI
2010-04-16,-6.25,32.75,-0.49605823
2010-05-16,-6.25,32.75,-0.7353692
2010-06-16,-6.25,32.75,0.026674464
2010-07-16,-6.25,32.75,1.7769866
2010-08-16,-6.25,32.75,1.0982178
2010-09-16,-6.25,32.75,-0.17964113
2010-10-16,-6.25,32.75,0.9385836
2010-11-16,-6.25,32.75,0.9681205
2010-12-16,-6.25,32.75,-0.21524073
2011-01-16,-6.25,32.75,-0.23155725
2011-02-15,-6.25,32.75,-0.8378908
2011-03-16,-6.25,32.75,0.38595784
2011-04-16,-6.25,32.75,0.47730142
2011-05-16,-6.25,32.75,1.583629
2011-06-16,-6.25,32.75,0.43202347
2011-07-16,-6.25,32.75,0.60352165
2011-08-16,-6.25,32.75,1.3581669
2011-09-16,-6.25,32.75,-1.4311159
2011-10-16,-6.25,32.75,-0.23458034
2011-11-16,-6.25,32.75,1.3298414
2011-12-16,-6.25,32.75,-1.5914305
2012-01-16,-6.25,32.75,-0.9382604
2012-02-15,-6.25,32.75,-1.3791167
2012-03-16,-6.25,32.75,0.4116458
2012-04-16,-6.25,32.75,1.1283103
2012-05-16,-6.25,32.75,-1.9462631
2012-06-16,-6.25,32.75,-1.3686819
2012-07-16,-6.25,32.75,-0.4205703
2012-08-16,-6.25,32.75,-1.3346361
2012-09-16,-6.25,32.75,1.5732812
2012-10-16,-6.25,32.75,1.5458797
2012-11-16,-6.25,32.75,1.1223232
2012-12-16,-6.25,32.75,-1.5253168
2013-01-16,-6.25,32.75,-0.5658956
2013-02-15,-6.25,32.75,-0.8591596
2013-03-16,-6.25,32.75,1.7934136
2013-04-16,-6.25,32.75,-0.67882353
2013-05-16,-6.25,32.75,-0.08731903
2013-06-16,-6.25,32.75,-1.4517308
2013-07-16,-6.25,32.75,-1.385927
2013-08-16,-6.25,32.75,-1.6138731
2013-09-16,-6.25,32.75,1.5552267
2013-10-16,-6.25,32.75,-1.5032102
2013-11-16,-6.25,32.75,-0.83846366
2013-12-16,-6.25,32.75,-0.05634294
2014-01-16,-6.25,32.75,0.85646063
2014-02-15,-6.25,32.75,-0.5742397
2014-03-16,-6.25,32.75,-1.2193927
2014-04-16,-6.25,32.75,-0.7635727
2014-05-16,-6.25,32.75,-1.4211978
2014-06-16,-6.25,32.75,-1.0879918
2014-07-16,-6.25,32.75,0.8874276
2014-08-16,-6.25,32.75,0.91969126
2014-09-16,-6.25,32.75,-0.038037684
2014-10-16,-6.25,32.75,-1.3448267
2014-11-16,-6.25,32.75,1.9419423
2014-12-16,-6.25,32.75,-0.6575734
2015-01-16,-6.25,32.75,0.19117486
2015-02-15,-6.25,32.75,-0.4630088
2015-03-16,-6.25,32.75,-0.083929375
2015-04-16,-6.25,32.75,-1.1937032
2015-05-16,-6.25,32.75,-1.1525936
2015-06-16,-6.25,32.75,-1.2959545
2015-07-16,-6.25,32.75,-1.0144936
2015-08-16,-6.25,32.75,2.064748
2015-09-16,-6.25,32.75,0.9618694
2015-10-16,-6.25,32.75,-0.42741302
2015-11-16,-6.25,32.75,-1.4128116
2015-12-16,-6.25,32.75,-1.8799541
2016-01-16,-6.25,32.75,-1.3073473
2016-02-15,-6.25,32.75,-0.4510352
2016-03-16,-6.25,32.75,-0.6098049
2016-04-16,-6.25,32.75,-1.2989537
2016-05-16,-6.25,32.75,0.88576853
