date,lon,lat,SPEI
2010-04-16,-7.75,33.75,-0.9043426
2010-05-16,-7.75,33.75,-0.33879092
2010-06-16,-7.75,33.75,0.095453806
2010-07-16,-7.75,33.75,-0.0027984367
2010-08-16,-7.75,33.75,-1.18982
2010-09-16,-7.75,33.75,-0.49017343
2010-10-16,-7.75,33.75,0.89291614
2010-11-16,-7.75,33.75,1.3831042
2010-12-16,-7.75,33.75,0.18412612
2011-01-16,-7.75,33.75,0.45289427
2011-02-15,-7.75,33.75,-0.691775
2011-03-16,-7.75,33.75,0.3088109
2011-04-16,-7.75,33.75,0.31991065
2011-05-16,-7.75,33.75,1.261048
2011-06-16,-7.75,33.75,-0.74393934
2011-07-16,-7.75,33.75,0.25572696
2011-08-16,-7.75,33.75,-0.27646413
2011-09-16,-7.75,33.75,-1.3008572
2011-10-16,-7.75,33.75,-0.28963494
2011-11-16,-7.75,33.75,0.9936103
2011-12-16,-7.75,33.75,-1.7075856
2012-01-16,-7.75,33.75,-0.89019823
2012-02-15,-7.75,33.75,-1.3544866
2012-03-16,-7.75,33.75,-1.7024343
2012-04-16,-7.75,33.75,1.1870779
2012-05-16,-7.75,33.75,-1.7914035
2012-06-16,-7.75,33.75,-1.5897611
2012-07-16,-7.75,33.75,0.16552515
2012-08-16,-7.75,33.75,-0.803659
2012-09-16,-7.75,33.75,1.2081801
2012-10-16,-7.75,33.75,1.5224102
2012-11-16,-7.75,33.75,0.89517117
2012-12-16,-7.75,33.75,-1.417901
2013-01-16,-7.75,33.75,-0.36812183
2013-02-15,-7.75,33.75,-0.5312213
2013-03-16,-7.75,33.75,1.7686634
2013-04-16,-7.75,33.75,-0.25760594
2013-05-16,-7.75,33.75,0.19267547
2013-06-16,-7.75,33.75,-0.6334544
2013-07-16,-7.75,33.75,-1.2062222
2013-08-16,-7.75,33.75,-1.2935874
2013-09-16,-7.75,33.75,0.64237416
2013-10-16,-7.75,33.75,-1.4264878
2013-11-16,-7.75,33.75,-0.7509314
2013-12-16,-7.75,33.75,-0.5050109
2014-01-16,-7.75,33.75,0.9200789
2014-02-15,-7.75,33.75,-0.40226892
2014-03-16,-7.75,33.75,-0.96724945
2014-04-16,-7.75,33.75,-0.3719296
2014-05-16,-7.75,33.75,-1.2681472
2014-06-16,-7.75,33.75,-0.539967
2014-07-16,-7.75,33.75,0.30033013
2014-08-16,-7.75,33.75,-0.7693331
2014-09-16,-7.75,33.75,-1.3132237
2014-10-16,-7.75,33.75,-1.3510704
2014-11-16,-7.75,33.75,1.5923061
2014-12-16,-7.75,33.75,-0.2220513
2015-01-16,-7.75,33.75,0.06451534
2015-02-15,-7.75,33.75,-0.33029684
2015-03-16,-7.75,33.75,-0.050093595
2015-04-16,-7.75,33.75,-1.229569
2015-05-16,-7.75,33.75,-1.7190958
2015-06-16,-7.75,33.75,-1.3031895
2015-07-16,-7.75,33.75,-1.5482795
2015-08-16,-7.75,33.75,0.41369927
2015-09-16,-7.75,33.75,-0.09791113
2015-10-16,-7.75,33.75,-0.24000743
2015-11-16,-7.75,33.75,-1.4022654
2015-12-16,-7.75,33.75,-1.8821826
2016-01-16,-7.75,33.75,-1.1455897
2016-02-15,-7.75,33.75,-0.20756337
2016-03-16,-7.75,33.75,-0.54031205
2016-04-16,-7.75,33.75,-1.1721749
2016-05-16,-7.75,33.75,0.81503075
2016-06-16,-7.75,33.75,-1.4686222
2016-07-16,-7.75,33.75,-1.0730865
2016-08-16,-7.75,33.75,-1.6467355
2016-09-16,-7.75,33.75,-1.3870103
2016-10-16,-7.75,33.75,-0.58188146
2016-11-16,-7.75,33.75,0.7948973
2016-12-16,-7.75,33.75,0.651239
2017-01-16,-7.75,33.75,-0.9717431
2017-02-15,-7.75,33.75,0.9512302
2017-03-16,-7.75,33.75,-0.8377879
2017-04-16,-7.75,33.75,-0.9091186
2017-05-16,-7.75,33.75,-1.1349374
2017-06-16,-7.75,33.75,-1.8339276
2017-07-16,-7.75,33.75,-1.2208561
2017-08-16,-7.75,33.75,-1.264336
2017-09-16,-7.75,33.75,-1.5802585
2017-10-16,-7.75,33.75,-1.7418426
2017-11-16,-7.75,33.75,-0.8528294
2017-12-16,-7.75,33.75,-0.22694425
2018-01-16,-7.75,33.75,1.098484
2018-02-15,-7.75,33.75,0.5676539
2018-03-16,-7.75,33.75,1.7022215
2018-04-16,-7.75,33.75,1.3932211
2018-05-16,-7.75,33.75,0.12631892
2018-06-16,-7.75,33.75,0.24968147
2018-07-16,-7.75,33.75,-0.29944986
2018-08-16,-7.75,33.75,-1.264336
2018-09-16,-7.75,33.75,0.4358823
2018-10-16,-7.75,33.75,1.8757908
2018-11-16,-7.75,33.75,0.50350016
2018-12-16,-7.75,33.75,-1.8657582
2019-01-16,-7.75,33.75,-0.80579144
2019-02-15,-7.75,33.75,-1.1076052
2019-03-16,-7.75,33.75,-1.2574519
2019-04-16,-7.75,33.75,-0.15412286
2019-05-16,-7.75,33.75,-1.381132
2019-06-16,-7.75,33.75,-1.1637685
2019-07-16,-7.75,33.75,-1.2062222
2019-08-16,-7.75,33.75,-0.85453486
2019-09-16,-7.75,33.75,-1.5204185
2019-10-16,-7.75,33.75,-0.681371
2019-11-16,-7.75,33.75,-0.38303557
2019-12-16,-7.75,33.75,0.0647605
2020-01-16,-7.75,33.75,-0.63852423
2020-02-15,-7.75,33.75,-2.0519326
2020-03-16,-7.75,33.75,-0.06355382
2020-04-16,-7.75,33.75,0.16941574
2020-05-16,-7.75,33.75,-0.7608971
2020-06-16,-7.75,33.75,-1.3432543
2020-07-16,-7.75,33.75,-2.000909
2020-08-16,-7.75,33.75,-1.2935874
2020-09-16,-7.75,33.75,-1.1003947
2020-10-16,-7.75,33.75,-0.8780358
2020-11-16,-7.75,33.75,-0.77509433
2020-12-16,-7.75,33.75,-0.103650324
2021-01-16,-7.75,33.75,1.6733723
2021-02-15,-7.75,33.75,0.054966286
2021-03-16,-7.75,33.75,-0.19295892
2021-04-16,-7.75,33.75,-0.99993646
2021-05-16,-7.75,33.75,-1.1476852
2021-06-16,-7.75,33.75,-0.69814336
2021-07-16,-7.75,33.75,-0.76892495
2021-08-16,-7.75,33.75,-1.721609
2021-09-16,-7.75,33.75,-1.8607384
2021-10-16,-7.75,33.75,-1.5774091
2021-11-16,-7.75,33.75,-0.38303557
2021-12-16,-7.75,33.75,-0.54601985
2022-01-16,-7.75,33.75,-1.2609438
2022-02-15,-7.75,33.75,-1.3105958
2022-03-16,-7.75,33.75,0.8765456
2022-04-16,-7.75,33.75,-0.06563829
2022-05-16,-7.75,33.75,-1.7311813
2022-06-16,-7.75,33.75,-0.9497855
2022-07-16,-7.75,33.75,-1.6171238
2022-08-16,-7.75,33.75,0.33406943
2022-09-16,-7.75,33.75,-0.6871877
2022-10-16,-7.75,33.75,-1.3599415
2022-11-16,-7.75,33.75,-1.4611882
2022-12-16,-7.75,33.75,0.98423564
2023-01-16,-7.75,33.75,-1.0601622
2023-02-15,-7.75,33.75,0.5962084
2023-03-16,-7.75,33.75,-1.7862093
2023-04-16,-7.75,33.75,-1.9101863
2023-05-16,-7.75,33.75,-0.6763226
2023-06-16,-7.75,33.75,-1.699634
2023-07-16,-7.75,33.75,-2.751134
2023-08-16,-7.75,33.75,-2.3535736
2023-09-16,-7.75,33.75,-0.6347492
2023-10-16,-7.75,33.75,0.121224314
2023-11-16,-7.75,33.75,-1.7009751
2023-12-16,-7.75,33.75,-1.3478361
2024-01-16,-7.75,33.75,-1.2444427
2024-02-15,-7.75,33.75,-0.255753
2024-03-16,-7.75,33.75,1.184811
2024-04-16,-7.75,33.75,-1.4730412
2024-05-16,-7.75,33.75,-1.658459
2024-06-16,-7.75,33.75,-0.5681384
2024-07-16,-7.75,33.75,-1.6307942
2024-08-16,-7.75,33.75,-2.064288
2024-09-16,-7.75,33.75,-0.76561445
2024-10-16,-7.75,33.75,0.5484877
2024-11-16,-7.75,33.75,-1.4943419
2024-12-16,-7.75,33.75,-1.5827646
